preco,categoria,tipo,valor_condominio,area,quartos,banheiros,vagas,detalhes_imovel,cep,cidade,bairro,rua,detalhes_condominio
1150000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,0.0,2.0,,27,Vitória,Jardim Camburi,,
550000.0,Apartamentos,Venda - apartamento padrão,400.0,90.0,3.0,0.0,2.0,,26,Vitória,Jardim Camburi,,
410000.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,3.0,0.0,1.0,"Academia, Churrasqueira, Piscina, Salão de festas",24,Vitória,Jardim Camburi,Avenida dos Expedicionários,
54958.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,1.0,1.0,Área de serviço,2222,Vitória,Vila Rubim,,
515000.0,Apartamentos,Venda - apartamento padrão,500.0,90.0,3.0,3.0,2.0,"Varanda, Área de serviço, Armários na cozinha",26,Vitória,Jardim Camburi,,"Condomínio fechado, Salão de festas, Elevador, Piscina, Permitido animais"
60000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,2652,Vitória,Mata da Praia,Rua Alderico Tristão,
80000000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,0.0,,2333,Vitória,Santos Reis,Rua João Apolinário Nascimento,
690000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,2.0,1.0,"Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Piscina, Armários na cozinha",2664,Vitória,Mata da Praia,Avenida Dante Michelini,"Elevador, Segurança 24h, Portaria, Piscina, Salão de festas"
690000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,2.0,1.0,"Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Piscina, Armários na cozinha",2664,Vitória,Mata da Praia,Avenida Dante Michelini,"Elevador, Segurança 24h, Portaria, Piscina, Salão de festas"
450000.0,Apartamentos,Venda - apartamento padrão,317.0,65.0,2.0,1.0,1.0,"Varanda, Piscina, Salão de festas",23,Vitória,Jardim Camburi,Rua Florêncio Baptista,
260.0,Apartamentos,Venda - apartamento padrão,430.0,110.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",2555,Vitória,Santa Lúcia,,"Segurança 24h, Portaria"
170000.0,Apartamentos,Venda - apartamento padrão,150.0,95.0,2.0,2.0,0.0,"Varanda, Área de serviço, Armários na cozinha",21,Vitória,Centro,Rua Sete de Setembro,Permitido animais
80000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,3.0,"Varanda, Área de serviço",2493,Vitória,Maria Ortiz,Rua Anita Giovanoti,Área murada
315000.0,Apartamentos,Venda - apartamento padrão,350.0,70.0,2.0,2.0,1.0,Área de serviço,27,Vitória,Jardim da Penha,Avenida Doutor Pedro Feu Rosa,"Condomínio fechado, Elevador, Segurança 24h, Permitido animais, Piscina, Salão de festas"
320000.0,Apartamentos,Venda - apartamento padrão,400.0,60.0,2.0,1.0,1.0,Churrasqueira,26,Vitória,Mata da Praia,Rua Artacerce Brotto,
650000.0,Apartamentos,Venda - apartamento padrão,650.0,100.0,3.0,2.0,2.0,"Varanda, Churrasqueira, Piscina, Salão de festas",27,Vitória,Bento Ferreira,Rua Coronel Schwab Filho,
900000.0,Apartamentos,Venda - apartamento padrão,600.0,140.0,3.0,3.0,2.0,,22,Vitória,Jardim da Penha,Avenida Carlos Orlando Carvalho,"Elevador, Permitido animais, Salão de festas"
40000.0,Casas,Venda - casa em vila,0.0,0.0,2.0,1.0,0.0,,232372,Vitória,Nova Palestina,Beco São Tomé,
918000.0,Apartamentos,Venda - apartamento cobertura,800.0,240.0,4.0,4.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda",22,Vitória,Jardim da Penha,Avenida Carlos Orlando Carvalho,"Elevador, Salão de festas"
80000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,0.0,"Área de serviço, Varanda",2327,Vitória,Conquista,Rampa Nova Vida,
180000.0,Apartamentos,Venda - apartamento padrão,300.0,61.0,2.0,1.0,1.0,"Armários embutidos, Armários na cozinha, Mobiliado, Churrasqueira",25,Vitória,Jardim Camburi,Avenida Augusto Emílio Estelita Lins,"Condomínio fechado, Segurança 24h, Portaria, Salão de festas"
400.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,2.0,Área de serviço,2153,Vitória,Centro,Rua do Vintém,"Permitido animais, Área murada, Portão eletrônico"
85000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,1.0,0.0,Área de serviço,2745,Vitória,do Moscoso,Ladeira Vinte e Cinco de Abril,Área murada
1350000.0,Apartamentos,Venda - apartamento padrão,600.0,80.0,4.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda, Piscina",26,Vitória,Jardim Camburi,,"Elevador, Permitido animais, Piscina, Salão de festas"
585000.0,Apartamentos,Venda - apartamento padrão,479.0,80.0,3.0,3.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Ar condicionado, Churrasqueira, Varanda",,Vitória,Jardim Camburi,Rua Gelu Vervloet dos Santos,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
590.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,1.0,"Área de serviço, Armários na cozinha, Armários embutidos, Churrasqueira, Varanda",242756,Vitória,de Lourdes,Rua Marechal Rondon,"Área murada, Permitido animais, Portão eletrônico"
650000.0,Apartamentos,Venda - apartamento padrão,550.0,100.0,3.0,2.0,2.0,,23,Vitória,Jardim da Penha,Avenida Alziro Zarur,
900000.0,Apartamentos,Venda - apartamento padrão,700.0,165.0,4.0,0.0,2.0,"Área de serviço, Varanda",2521,Vitória,Praia do Suá,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Piscina, Salão de festas"
900000.0,Apartamentos,Venda - apartamento padrão,500.0,140.0,3.0,3.0,2.0,,22,Vitória,Jardim da Penha,Avenida Carlos Orlando Carvalho,"Elevador, Salão de festas"
335000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,1.0,"Área de serviço, Churrasqueira, Varanda, Academia, Piscina",25,Vitória,Jardim Camburi,Rua Almerinda Corina da Silva,
778778.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,0.0,2.0,,,Vitória,Jardim Camburi,Rua Fortunato Abreu Gagno,
66335.0,Apartamentos,Venda - apartamento padrão,0.0,62.0,2.0,1.0,1.0,,2222,Vitória,Vila Rubim,,
75331.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,2.0,1.0,,2222,Vitória,Vila Rubim,,
600000.0,Apartamentos,Venda - apartamento padrão,776.0,149.0,4.0,3.0,2.0,,25,Vitória,Santa Helena,Rua Almirante Soído,"Piscina, Segurança 24h, Salão de festas, Portaria, Permitido animais, Condomínio fechado, Elevador"
200000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,3.0,"Ar condicionado, Varanda, Área de serviço, Armários na cozinha",227224,Vitória,Mário Cypreste,Rua Elvira Zílio,"Área murada, Permitido animais, Portão eletrônico"
71088.0,Apartamentos,Venda - apartamento padrão,0.0,84.0,2.0,2.0,1.0,,2222,Vitória,Vila Rubim,,
290000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,1.0,1.0,1.0,"Mobiliado, Piscina",,Vitória,Bento Ferreira,Rua Carlos Alves - até 990 - lado par,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Salão de festas"
550000.0,Apartamentos,Venda - apartamento padrão,0.0,67.0,2.0,2.0,1.0,"Área de serviço, Varanda",29,Vitória,Enseada do Suá,,
435000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,2.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Armários na cozinha, Mobiliado",2523,Vitória,Santa Helena,,
260000.0,Apartamentos,Venda - apartamento padrão,420.0,60.0,2.0,0.0,1.0,,21,Vitória,Jardim Camburi,Rua Milton Manoel dos Santos,
490000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,2.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Armários na cozinha, Mobiliado",2523,Vitória,Santa Helena,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina"
850000.0,Apartamentos,Venda - apartamento duplex/triplex,800.0,180.0,3.0,5.0,2.0,"Armários embutidos, Área de serviço, Armários na cozinha, Ar condicionado",2535,Vitória,Enseada do Suá,Rua Abiail do Amaral Carneiro,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Salão de festas"
1250000.0,Apartamentos,Venda - apartamento padrão,700.0,136.0,4.0,3.0,3.0,,,Vitória,Jardim Camburi,Rua Gelu Vervloet dos Santos,"Elevador, Segurança 24h, Portaria, Academia, Piscina, Salão de festas"
68211.0,Apartamentos,Venda - apartamento padrão,0.0,62.0,2.0,1.0,1.0,,2222,Vitória,Vila Rubim,,
90252.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,2.0,1.0,,2222,Vitória,Vila Rubim,,
750000.0,Apartamentos,Venda - apartamento padrão,600.0,87.0,3.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",23,Vitória,Jardim Camburi,Rua Florêncio Baptista,"Condomínio fechado, Elevador, Segurança 24h, Permitido animais, Piscina, Salão de festas"
200000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,0.0,,2283,Vitória,Maria Ortiz,Rua Antonello Braga,
210000.0,Apartamentos,Venda - apartamento padrão,250.0,90.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha",2523,Vitória,Praia do Suá,Rua Ulisses Sarmento,"Condomínio fechado, Permitido animais"
130000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,0.0,"Varanda, Área de serviço",2493,Vitória,Maria Ortiz,Rua Anita Giovanoti,Permitido animais
799900.0,Apartamentos,Venda - apartamento cobertura,0.0,0.0,3.0,2.0,3.0,"Área de serviço, Varanda, Churrasqueira",29,Vitória,Jardim Camburi,Avenida Isaac Lopes Rubim,"Condomínio fechado, Elevador, Portaria, Piscina, Salão de festas"
220000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,5.0,"Varanda, Área de serviço",246511,Vitória,Santa Martha,,Piscina
300000.0,Apartamentos,Venda - apartamento padrão,0.0,50.0,2.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Piscina",23,Vitória,Jardim Camburi,Rua Italina Pereira Motta,
2300000.0,Apartamentos,Venda - apartamento padrão,1000.0,217.0,4.0,5.0,3.0,"Área de serviço, Varanda, Academia, Piscina, Quarto de serviço",2576,Vitória,Barro Vermelho,,
640000.0,Apartamentos,Venda - apartamento padrão,400.0,74.0,2.0,2.0,2.0,,2553,Vitória,Praia do Canto,Rua Saúl de Navarro,"Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
200.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,1.0,,216651,Vitória,Centro,,
370000.0,Apartamentos,Venda - apartamento padrão,450.0,61.0,2.0,1.0,1.0,,26,Vitória,Bento Ferreira,Rua Engenheiro Fábio Ruschi,"Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
760000.0,Apartamentos,Venda - apartamento padrão,0.0,104.0,3.0,3.0,2.0,"Área de serviço, Varanda, Academia, Piscina",26,Vitória,Bento Ferreira,,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
650000.0,Apartamentos,Venda - apartamento padrão,600.0,86.0,3.0,2.0,2.0,,27,Vitória,Bento Ferreira,Rua Coronel Schwab Filho,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
452000.0,Apartamentos,Venda - apartamento padrão,0.0,80.0,2.0,2.0,1.0,"Área de serviço, Churrasqueira, Varanda, Academia, Piscina",2639,Vitória,Bento Ferreira,,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
1150000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,0.0,"Área de serviço, Armários na cozinha, Armários embutidos, Varanda",,Vitória,Jardim Camburi,Rua Carlos Delgado Guerra Pinto,"Área murada, Portão eletrônico"
125000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,1.0,1.0,,2222,Vitória,Vila Rubim,,
425000.0,Apartamentos,Venda - apartamento padrão,546.0,90.0,3.0,0.0,1.0,Churrasqueira,26,Vitória,Bento Ferreira,Rua Chafic Murad,
1850000.0,Apartamentos,Venda - apartamento padrão,1500.0,200.0,4.0,5.0,3.0,,2553,Vitória,Praia do Canto,Rua Moacir Avidos,"Salão de festas, Portaria, Elevador, Piscina, Permitido animais"
300000.0,Apartamentos,Venda - apartamento padrão,385.0,125.0,3.0,3.0,1.0,"Área de serviço, Quarto de serviço, Mobiliado",2183,Vitória,Parque Moscoso,Rua Afonso Braz,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais"
500000.0,Casas,Venda - casa em rua pública,0.0,0.0,5.0,4.0,2.0,,22,Vitória,Centro,Rua Alberto de Oliveira Santos,
335424.0,Apartamentos,Venda - apartamento padrão,0.0,57.0,2.0,0.0,1.0,,25,Vitória,Jardim Camburi,Avenida Augusto Emílio Estelita Lins,
380380.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,0.0,1.0,"Academia, Churrasqueira, Piscina, Salão de festas",26,Vitória,Jardim Camburi,Rua Esméria Barros Deorce,
380590.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,0.0,1.0,"Academia, Churrasqueira, Piscina, Salão de festas",26,Vitória,Jardim Camburi,Rua Esméria Barros Deorce,
325000.0,Apartamentos,Venda - apartamento padrão,0.0,80.0,3.0,1.0,1.0,"Armários embutidos, Área de serviço, Churrasqueira, Armários na cozinha",26,Vitória,Jardim Camburi,,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
60000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,0.0,Varanda,232275,Vitória,Santo André,Rua da União,
310000.0,Apartamentos,Venda - apartamento padrão,260.0,56.0,2.0,0.0,1.0,,2585,Vitória,Jardim Camburi,Rua Arquiteto Décio Thevenard,
2760000.0,Casas,Venda - casa em rua pública,0.0,0.0,4.0,0.0,2.0,"Piscina, Varanda, Churrasqueira",2621,Vitória,Pontal de Camburi,Rua Alberto Bella Rosa,
750000.0,Apartamentos,Venda - apartamento padrão,630.0,115.0,3.0,3.0,1.0,Varanda,2235,Vitória,Jardim da Penha,Avenida Dante Michelini - lado ímpar,
270000.0,Apartamentos,Venda - apartamento padrão,350.0,57.0,2.0,1.0,2.0,Varanda,2922,Vitória,Jardim Camburi,Rua Esther Oliveira Galveas,
1200000.0,Apartamentos,Venda - apartamento padrão,810.0,115.0,3.0,2.0,3.0,"Churrasqueira, Piscina, Salão de festas",2552,Vitória,Praia do Canto,Rua Fortunato Ramos,
339000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,2.0,1.0,Varanda,25,Vitória,Jardim Camburi,Avenida Augusto Emílio Estelita Lins,
322000.0,Apartamentos,Venda - apartamento padrão,280.0,56.0,2.0,2.0,1.0,"Área de serviço, Varanda",243225,Vitória,Santa Cecília,Rua Engenheiro Alencar Araripe,"Elevador, Permitido animais"
258000.0,Apartamentos,Venda - apartamento padrão,380.0,78.0,2.0,1.0,1.0,"Churrasqueira, Piscina",2995,Vitória,Jardim Camburi,,
425000.0,Apartamentos,Venda - apartamento padrão,350.0,68.0,2.0,2.0,1.0,"Varanda, Churrasqueira, Piscina",22,Vitória,Jardim Camburi,Rua Júlia Lacourt Penna,
560000.0,Apartamentos,Venda - apartamento padrão,350.0,78.0,3.0,2.0,2.0,"Varanda, Churrasqueira, Piscina",25,Vitória,Bento Ferreira,Rua Neves Armond,
335000.0,Apartamentos,Venda - apartamento padrão,300.0,57.0,2.0,1.0,1.0,"Varanda, Churrasqueira, Piscina",2921,Vitória,Jardim Camburi,Rua Carlos Lindenberg,
269000.0,Apartamentos,Venda - apartamento padrão,280.0,55.0,2.0,1.0,1.0,Varanda,2995,Vitória,Jardim Camburi,,
469000.0,Apartamentos,Venda - apartamento padrão,0.0,62.0,2.0,2.0,1.0,"Armários embutidos, Varanda, Área de serviço, Armários na cozinha, Mobiliado",29,Vitória,Jardim Camburi,Avenida Governador Eurico Rezende,
990000.0,Apartamentos,Venda - apartamento padrão,750.0,128.0,4.0,0.0,3.0,"Varanda, Churrasqueira, Piscina",21,Vitória,Jardim da Penha,Rua Jahira Santos Rodrigues,
420000.0,Apartamentos,Venda - apartamento padrão,0.0,75.0,2.0,2.0,2.0,,21,Vitória,Jardim Camburi,Avenida Ranulpho Barbosa dos Santos,
20000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,2.0,,2247,Vitória,Grande Vitória,Rua da Vitória,
530000.0,Apartamentos,Venda - apartamento padrão,400.0,105.0,3.0,3.0,1.0,,28,Vitória,Jardim da Penha,Rua Tupinambás,
360000.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,2.0,2.0,2.0,"Área de serviço, Ar condicionado, Varanda",25,Vitória,Jardim Camburi,Avenida Augusto Emílio Estelita Lins,
219000.0,Apartamentos,Venda - apartamento padrão,200.0,68.0,2.0,1.0,1.0,,,Vitória,Jardim Camburi,,"Segurança 24h, Permitido animais"
225000.0,Apartamentos,Venda - apartamento padrão,150.0,60.0,2.0,1.0,1.0,,22,Vitória,Jardim da Penha,Rua Doutor Dido Fontes,"Segurança 24h, Permitido animais"
280000.0,Apartamentos,Venda - apartamento padrão,110.0,90.0,3.0,2.0,1.0,,25,Vitória,Jardim da Penha,,Segurança 24h
