preco,valor_condominio,area,quartos,banheiros,vagas,cidade,bairro,tipo,churrasqueira,armarios_cozinha,varanda,piscina,salao,seguranca,portaria,elevador,academia
160502.0,1.0,50.0,2.0,1.0,1.0,Serra,Camará,apartamento,1,0,0,1,0,0,0,0,0
173057.0,0.0,50.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,1,1,0,0,0,0,0
174900.0,0.0,61.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
180000.0,310.0,57.0,3.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
442000.0,300.0,0.0,3.0,3.0,1.0,Serra,Praia da Baleia,casa_condominio,0,0,0,0,0,0,0,0,0
179900.0,300.0,50.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
220055.0,330.0,55.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
200000.0,0.0,0.0,3.0,2.0,4.0,Serra,Eldorado,casa_rua,0,1,1,0,0,0,0,0,0
1990000.0,840.0,0.0,4.0,0.0,4.0,Serra,Jacuhy,casa_condominio,1,0,0,1,0,0,0,0,0
210000.0,0.0,70.0,2.0,1.0,1.0,Serra,Jardim Atlântico,apartamento,0,0,0,0,0,0,0,0,0
199999.0,0.0,0.0,2.0,1.0,0.0,Serra,Valparaíso,apartamento,0,0,0,1,1,1,1,1,0
169000.0,0.0,0.0,2.0,1.0,2.0,Serra,0,casa_rua,0,0,1,0,0,0,0,0,0
229000.0,0.0,64.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
155000.0,320.0,47.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
499000.0,0.0,106.0,3.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,0,0,0,0,0,0
750000.0,0.0,0.0,3.0,0.0,2.0,Cariacica,Jardim América,casa_rua,0,0,0,1,0,0,0,0,0
760000.0,650.0,0.0,3.0,3.0,2.0,Serra,0,casa_condominio,1,1,1,0,0,0,0,0,0
35000.0,191.0,47.0,2.0,1.0,1.0,Serra,Jardim Atlântico,apartamento,1,0,1,1,1,1,1,1,0
80000.0,0.0,0.0,2.0,1.0,1.0,Serra,São Francisco,casa_rua,0,0,0,0,0,0,0,0,0
110000.0,220.0,53.0,2.0,1.0,1.0,Viana,Marcílio de Noronha,apartamento,0,1,0,0,1,1,1,0,0
175605.0,1.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
175602.0,1.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
175608.0,1.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
100000.0,0.0,0.0,5.0,1.0,3.0,Serra,José de Anchieta,casa_rua,0,1,1,0,0,0,0,0,0
35000.0,0.0,0.0,3.0,2.0,0.0,Cariacica,Padre Gabriel,casa_rua,0,0,0,0,0,0,0,0,0
140000.0,0.0,0.0,2.0,1.0,1.0,Serra,Camará,apartamento,0,0,0,0,0,0,0,0,0
80000.0,50.0,0.0,2.0,1.0,1.0,Serra,Valparaíso,casa_rua,0,0,1,0,0,0,0,0,0
430000.0,381.0,105.0,3.0,0.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
130000.0,180.0,50.0,2.0,1.0,1.0,Viana,Caxias do Sul,apartamento,0,1,0,1,1,1,1,0,1
220000.0,300.0,54.0,2.0,0.0,1.0,Cariacica,Dom Bosco,apartamento,1,0,1,1,0,0,0,0,0
146013.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,0
146011.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,1
68000.0,0.0,0.0,2.0,2.0,2.0,Cariacica,Campo Grande,casa_rua,0,1,1,0,0,0,0,0,0
146010.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,1
165000.0,0.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
250000.0,0.0,0.0,2.0,1.0,1.0,Serra,das Laranjeiras,casa_rua,0,0,0,0,0,0,0,0,0
146009.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,1
155000.0,0.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
160000.0,240.0,51.0,3.0,1.0,1.0,Serra,Residencial Vista do Mestre,apartamento,0,0,0,0,0,0,0,0,0
550000.0,0.0,0.0,3.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,casa_rua,0,1,1,0,0,0,0,0,0
629000.0,0.0,0.0,3.0,3.0,3.0,Serra,Morada de Laranjeiras,casa_rua,0,0,0,0,0,0,0,0,0
85000.0,0.0,48.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
96000.0,225.0,49.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
100000.0,0.0,0.0,3.0,3.0,0.0,Cariacica,Itanguá,casa_rua,0,1,0,0,0,0,0,0,0
175601.0,1.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
146008.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,1
175610.0,1.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,0,1,1,1,1,1,0
50000.0,0.0,0.0,1.0,1.0,0.0,Cariacica,Oriente,apartamento,0,0,0,0,0,0,0,0,0
175600.0,1.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,0,1,1,1,1,1,0
385000.0,0.0,0.0,4.0,2.0,2.0,Serra,Planície da Serra,casa_rua,0,1,1,0,0,1,0,0,0
209900.0,250.0,57.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,1,1,1,1,0,0,0,0,0
280000.0,220.0,0.0,2.0,2.0,2.0,Serra,São Francisco,casa_condominio,0,1,1,0,0,1,0,0,0
399000.0,100.0,100.0,3.0,0.0,2.0,Serra,de Fátima,apartamento,1,0,0,0,0,0,0,0,0
520000.0,0.0,0.0,3.0,0.0,3.0,Serra,Parque Residencial Laranjeiras,casa_rua,1,0,0,0,0,0,0,0,0
154900.0,0.0,52.0,3.0,1.0,1.0,Serra,Residencial Vista do Mestre,apartamento,0,1,1,1,1,1,1,1,0
115000.0,0.0,48.0,2.0,1.0,1.0,Serra,Chácara Parreiral,apartamento,0,0,0,0,0,0,0,0,0
195000.0,340.0,65.0,3.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,1,1,0,0,0,0,0
239000.0,0.0,64.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
155000.0,300.0,64.0,3.0,2.0,1.0,Serra,Chácara Parreiral,apartamento,0,0,0,0,0,0,0,0,0
450000.0,0.0,130.0,4.0,2.0,2.0,Serra,Valparaíso,apartamento,1,1,1,0,0,0,0,0,0
146007.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,1,1,0,0,0,0,0
146006.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,1,1,0,0,0,0,0
146005.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,1
180000.0,300.0,50.0,2.0,1.0,1.0,Serra,Praia da Baleia,apartamento,1,1,1,1,0,0,0,0,0
170000.0,0.0,0.0,3.0,2.0,1.0,Serra,Vista da Serra II,casa_rua,1,0,1,0,0,0,0,0,0
145000.0,0.0,0.0,2.0,1.0,1.0,Serra,Chácara Parreiral,apartamento,0,0,0,0,0,0,0,0,0
450000.0,0.0,0.0,3.0,2.0,2.0,Serra,Chácara Parreiral,casa_rua,0,0,0,0,0,0,0,0,0
155000.0,0.0,51.0,2.0,1.0,1.0,Serra,Castelândia,apartamento,1,0,1,1,1,0,0,0,0
114900.0,0.0,48.0,2.0,1.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
180000.0,0.0,0.0,4.0,3.0,2.0,Serra,Balneário de Carapebus,casa_rua,0,0,1,0,0,0,0,0,0
160000.0,0.0,0.0,2.0,1.0,1.0,Serra,Novo Porto Canoa,casa_rua,0,0,0,0,0,0,0,0,0
235000.0,0.0,72.0,3.0,2.0,1.0,Serra,Praia da Baleia,apartamento,0,0,0,0,0,0,0,0,0
170000.0,0.0,0.0,2.0,1.0,1.0,Serra,Barcelona,casa_rua,0,0,0,0,0,0,0,0,0
100000.0,190.0,50.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
160000.0,0.0,0.0,2.0,1.0,1.0,Serra,Novo Porto Canoa,casa_rua,0,0,0,0,0,0,0,0,0
167000.0,200.0,46.0,2.0,1.0,1.0,Serra,Jardim Tropical,apartamento,0,0,1,1,1,1,1,1,0
110000.0,0.0,0.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
160000.0,0.0,0.0,2.0,1.0,1.0,Serra,Barcelona,casa_rua,0,0,0,0,0,0,0,0,0
270000.0,0.0,64.0,3.0,0.0,1.0,Cariacica,Dom Bosco,apartamento,0,0,1,1,0,0,0,0,0
139900.0,0.0,46.0,2.0,1.0,0.0,Cariacica,Maracanã,apartamento,0,0,0,0,0,0,0,0,0
175000.0,220.0,54.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
580000.0,0.0,0.0,3.0,3.0,2.0,Serra,Colina de Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
75555.0,0.0,0.0,2.0,1.0,1.0,Serra,Cidade Pomar,casa_rua,0,0,0,0,0,0,0,0,0
194990.0,0.0,63.0,3.0,1.0,1.0,Serra,0,apartamento,1,0,1,1,0,0,0,0,0
128900.0,0.0,45.0,2.0,1.0,0.0,Cariacica,Jardim de Alah,apartamento,0,0,0,0,0,0,0,0,0
137900.0,0.0,42.0,2.0,0.0,0.0,Viana,Vila Bethânia,apartamento,0,0,0,0,0,0,0,0,0
350000.0,0.0,0.0,5.0,4.0,4.0,Serra,Manguinhos,casa_rua,0,0,0,0,0,0,0,0,0
230000.0,0.0,0.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,casa_condominio,1,0,1,1,0,1,0,0,0
149900.0,0.0,45.0,2.0,1.0,0.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
320000.0,0.0,0.0,4.0,3.0,4.0,Serra,Barcelona,casa_rua,0,1,1,0,0,0,0,0,0
357500.0,0.0,79.0,3.0,0.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,1,0,0,1,0,0,0,0,0
179900.0,280.0,60.0,2.0,2.0,1.0,Serra,Manoel Plaza,apartamento,1,1,1,1,1,1,0,1,0
159990.0,0.0,70.0,3.0,1.0,1.0,Serra,0,apartamento,1,0,0,0,1,1,1,0,0
250000.0,0.0,64.0,2.0,1.0,1.0,Serra,Valparaíso,apartamento,1,0,1,1,1,0,0,0,0
138900.0,0.0,40.0,0.0,0.0,0.0,Serra,Alterosas,apartamento,0,0,0,0,0,0,0,0,0
75000.0,0.0,47.0,2.0,1.0,1.0,Serra,Taquara I,apartamento,0,0,0,0,0,0,0,0,0
238000.0,380.0,68.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
146900.0,0.0,42.0,2.0,0.0,0.0,Serra,Bicanga,apartamento,0,0,0,0,0,0,0,0,0
330000.0,0.0,0.0,2.0,2.0,3.0,Serra,Balneário de Carapebus,casa_rua,0,0,1,1,0,0,0,0,0
165000.0,0.0,0.0,3.0,1.0,1.0,Serra,Nova Carapina I,casa_rua,0,0,0,0,0,0,0,0,0
165000.0,0.0,0.0,2.0,1.0,2.0,Serra,Novo Porto Canoa,casa_rua,1,0,1,0,0,0,0,0,0
136000.0,0.0,50.0,2.0,1.0,1.0,Serra,São Diogo I,apartamento,0,1,0,0,1,1,1,1,0
114900.0,0.0,48.0,2.0,1.0,1.0,Serra,Valparaíso,apartamento,0,0,0,0,0,0,0,0,0
199900.0,0.0,0.0,2.0,2.0,2.0,Serra,0,casa_rua,0,0,0,0,0,0,0,0,0
90000.0,0.0,0.0,2.0,1.0,1.0,Cariacica,Vila Prudêncio,casa_rua,0,0,1,0,0,0,0,0,0
140000.0,235.0,62.0,2.0,1.0,1.0,Serra,São Diogo II,apartamento,1,1,0,1,1,1,1,0,0
139900.0,180.0,0.0,2.0,2.0,2.0,Serra,São Francisco,casa_condominio,0,0,1,0,0,0,0,0,0
264900.0,415.0,71.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
145000.0,280.0,48.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,1,1,1,1,1,0,1
170000.0,0.0,140.0,3.0,0.0,0.0,Cariacica,Vila Capixaba,apartamento,0,0,0,0,0,0,0,0,0
209900.0,385.0,60.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
115000.0,300.0,45.0,2.0,1.0,1.0,Serra,São Diogo II,apartamento,0,1,0,1,1,1,1,0,0
240000.0,0.0,69.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,1,1,0,0,0,0,0,0
149900.0,220.0,0.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,0,0,0,0,0,0,0
650000.0,0.0,0.0,5.0,5.0,2.0,Serra,Nova Almeida Centro,casa_rua,0,0,1,0,0,0,0,0,0
150900.0,200.0,41.0,2.0,1.0,1.0,Cariacica,Tucum,apartamento,0,0,0,0,0,0,0,0,0
129900.0,250.0,60.0,2.0,1.0,1.0,Serra,Planície da Serra,apartamento,1,1,1,0,1,1,1,0,0
105000.0,0.0,45.0,2.0,1.0,1.0,Serra,0,apartamento,1,0,1,1,1,1,1,0,1
579900.0,550.0,0.0,3.0,3.0,2.0,Serra,Morada de Laranjeiras,casa_rua,1,1,1,0,0,0,0,0,0
550000.0,0.0,106.0,4.0,2.0,2.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
230000.0,0.0,53.0,2.0,2.0,1.0,Serra,Valparaíso,apartamento,0,1,1,0,0,0,0,0,0
600000.0,0.0,0.0,3.0,0.0,5.0,Cariacica,Jardim América,casa_rua,1,0,0,0,0,0,0,0,0
450000.0,0.0,85.0,3.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
100000.0,0.0,0.0,2.0,1.0,2.0,Cariacica,Vila Merlo,casa_rua,0,1,1,0,0,0,0,0,0
420000.0,0.0,0.0,3.0,3.0,2.0,Serra,Morada de Laranjeiras,casa_condominio,0,0,0,1,0,1,0,0,0
370000.0,0.0,0.0,3.0,2.0,2.0,Serra,São Diogo II,casa_rua,0,0,0,0,0,0,0,0,0
154000.0,0.0,45.0,2.0,1.0,1.0,Serra,São Pedro,apartamento,0,0,0,0,0,0,0,0,0
559999.0,1.0,0.0,3.0,2.0,3.0,Serra,Taquara Ii,casa_rua,0,0,1,0,0,0,0,0,0
560085.0,1.0,0.0,3.0,2.0,3.0,Serra,Colina De Laranjeiras,casa_rua,0,0,0,0,0,0,0,0,0
550012.0,1.0,0.0,2.0,1.0,2.0,Serra,Colina De Laranjeiras,casa_rua,1,1,1,0,0,0,0,0,0
479981.0,1.0,0.0,3.0,3.0,2.0,Serra,Colina De Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
120000.0,0.0,0.0,2.0,2.0,1.0,Viana,0,casa_rua,0,0,1,0,0,0,0,0,0
400000.0,0.0,0.0,4.0,2.0,3.0,Serra,Barcelona,casa_rua,0,1,1,0,0,0,0,0,0
175000.0,0.0,56.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
280000.0,1.0,0.0,2.0,2.0,2.0,Serra,Colina De Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
399000.0,380.0,0.0,3.0,2.0,2.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
430000.0,0.0,0.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,casa_condominio,0,1,0,0,0,0,0,0,0
495009.0,1.0,0.0,3.0,3.0,2.0,Serra,Colina De Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
480087.0,1.0,0.0,3.0,3.0,2.0,Serra,Colina De Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
440000.0,270.0,0.0,3.0,3.0,3.0,Serra,Morada de Laranjeiras,casa_rua,1,1,1,1,0,1,0,0,0
95000.0,1.0,49.0,2.0,1.0,1.0,Serra,Jardim Atlântico,apartamento,1,1,0,1,1,1,1,1,0
158000.0,0.0,0.0,2.0,1.0,1.0,Serra,Residencial Centro da Serra,casa_rua,0,0,0,0,0,0,0,0,0
350000.0,0.0,0.0,4.0,3.0,2.0,Serra,Barcelona,casa_rua,0,1,1,0,0,0,0,0,0
140000.0,0.0,0.0,2.0,1.0,2.0,Serra,Cascata,casa_rua,0,1,1,0,0,0,0,0,0
152000.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,0,0,0,0,0,0,0
114900.0,190.0,57.0,2.0,1.0,1.0,Serra,Chácara Parreiral,apartamento,1,1,1,1,0,0,0,0,0
45000.0,0.0,0.0,2.0,1.0,1.0,Viana,Areinha,casa_rua,0,0,1,0,0,1,0,0,0
147001.0,1.0,0.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,1,0,0,1,1,1,1,0,1
249990.0,0.0,0.0,3.0,3.0,2.0,Serra,Alterosas,casa_rua,0,1,1,0,0,0,0,0,0
90000.0,0.0,0.0,2.0,1.0,0.0,Serra,Vila Nova de Colares,casa_rua,0,0,0,0,0,0,0,0,0
125340.0,0.0,42.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,1,1,1,1,0,0
230000.0,0.0,0.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
170105.0,1.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
125935.0,0.0,42.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,1,1,1,1,0,0
125835.0,0.0,42.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,1,1,1,1,0,0
173820.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
80000.0,0.0,0.0,3.0,1.0,2.0,Viana,Areinha,casa_rua,0,1,1,0,0,1,0,0,0
590000.0,0.0,140.0,3.0,3.0,2.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
173720.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
173620.0,0.0,53.0,3.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
128620.0,0.0,44.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,0,0,0,0,0,0
128520.0,0.0,44.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,0,0,0,0,0,0
100000.0,0.0,0.0,3.0,1.0,1.0,Cariacica,Alice Coutinho,casa_rua,0,0,1,0,0,0,0,0,0
200000.0,0.0,0.0,3.0,1.0,3.0,Serra,Praiamar,casa_rua,0,0,0,0,0,0,0,0,0
480000.0,0.0,0.0,3.0,2.0,3.0,Serra,São Francisco,casa_rua,0,0,0,0,0,0,0,0,0
128420.0,0.0,44.0,2.0,1.0,1.0,Serra,Balneário de Carapebus,apartamento,0,0,0,0,0,0,0,0,0
143920.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
143820.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
150000.0,0.0,0.0,3.0,0.0,0.0,Serra,Novo Horizonte,casa_rua,0,0,0,0,0,0,0,0,0
143720.0,0.0,45.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,0,0,0,0,0,0,0
750000.0,0.0,0.0,3.0,4.0,4.0,Serra,Colina de Laranjeiras,casa_rua,1,1,1,0,0,0,0,0,0
550000.0,0.0,110.0,4.0,3.0,2.0,Serra,Parque Residencial Laranjeiras,apartamento,1,1,0,0,0,0,0,0,0
175675.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175970.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
120026.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
175870.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
180000.0,0.0,52.0,2.0,2.0,1.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
175770.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
175670.0,0.0,46.0,2.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
310000.0,0.0,0.0,2.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,1,1,0,0,0,0,0,0
135430.0,0.0,31.0,1.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
219998.0,0.0,0.0,2.0,2.0,1.0,Serra,Praia da Baleia,apartamento,0,0,0,0,0,0,0,0,0
135330.0,0.0,31.0,1.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
99900.0,250.0,50.0,2.0,1.0,1.0,Serra,Jardim Tropical,apartamento,0,1,0,0,0,1,1,0,0
136230.0,0.0,31.0,1.0,1.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
795000.0,0.0,0.0,3.0,2.0,4.0,Serra,Morada de Laranjeiras,casa_rua,0,1,1,0,0,0,0,0,0
750000.0,0.0,0.0,4.0,2.0,5.0,Serra,Estância Monazítica,casa_rua,0,0,0,0,0,0,0,0,0
120000.0,0.0,48.0,2.0,1.0,1.0,Serra,Jardim Atlântico,apartamento,0,1,1,1,1,1,1,1,0
220003.0,0.0,0.0,2.0,2.0,0.0,Serra,Praia da Baleia,apartamento,1,1,1,0,0,0,0,0,0
154205.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
120022.0,0.0,54.0,1.0,1.0,0.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
457000.0,0.0,80.0,3.0,2.0,3.0,Serra,Parque Residencial Laranjeiras,apartamento,0,0,1,0,0,0,0,0,0
154105.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
20000.0,0.0,0.0,1.0,1.0,5.0,Cariacica,Graúna,casa_rua,0,0,0,0,0,0,0,0,0
154005.0,0.0,46.0,2.0,1.0,1.0,Serra,Jardim Limoeiro,apartamento,0,0,1,0,0,0,0,0,0
85000.0,0.0,45.0,2.0,1.0,1.0,Serra,Taquara I,apartamento,0,0,0,0,0,0,0,0,0
190000.0,0.0,0.0,3.0,3.0,2.0,Serra,Residencial Centro da Serra,casa_rua,0,0,0,0,0,0,0,0,0
190000.0,320.0,83.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,1,1,1,1,1,0
180000.0,0.0,0.0,0.0,0.0,1.0,Serra,Vila Nova de Colares,casa_rua,0,0,0,0,0,0,0,0,0
120020.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
235000.0,0.0,0.0,2.0,3.0,3.0,Serra,São Francisco,casa_rua,0,0,0,0,0,0,0,0,0
100000.0,0.0,0.0,2.0,0.0,0.0,Serra,Vila Nova de Colares,casa_rua,0,0,0,0,0,0,0,0,0
245000.0,0.0,52.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,0,1,1,0,0,0,0,0,0
170104.0,1.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
120018.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
1100.0,0.0,66.0,2.0,2.0,1.0,Serra,Praia da Baleia,apartamento,1,0,1,0,0,0,0,0,0
120016.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
199000.0,0.0,0.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,1,1,1,1,1,0
600000.0,0.0,0.0,5.0,5.0,5.0,Serra,das Laranjeiras,casa_rua,1,0,1,1,0,0,0,0,0
170103.0,1.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,0,1,1,0
160000.0,0.0,0.0,2.0,2.0,2.0,Cariacica,Porto de Cariacica,casa_rua,0,0,0,0,0,0,0,0,0
104900.0,190.0,54.0,2.0,2.0,1.0,Serra,Jardim Limoeiro,apartamento,1,1,0,0,1,1,1,0,0
55000.0,0.0,0.0,2.0,1.0,1.0,Serra,Vista da Serra I,casa_rua,0,0,0,0,0,0,0,0,0
210000.0,0.0,0.0,3.0,2.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,1,1,0,0,0,0,0,0
120014.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
259998.0,0.0,0.0,3.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,0,1,1,1,1,1,1,1,0
450001.0,0.0,0.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
120012.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
170101.0,1.0,55.0,2.0,2.0,1.0,Serra,Morada de Laranjeiras,apartamento,1,0,1,1,1,1,1,1,0
120010.0,1.0,54.0,1.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,1,0,0,1,1,1,1,0,0
700000.0,0.0,0.0,3.0,2.0,2.0,Serra,Morada de Laranjeiras,casa_rua,0,0,1,0,0,0,0,0,0
155000.0,0.0,52.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,0,0,0,0,0,0
170000.0,0.0,0.0,2.0,1.0,1.0,Serra,Colina de Laranjeiras,apartamento,0,0,0,1,1,1,1,0,0
